"video_id","title","published_at","view_count","like_count","channel_title"
"kBhaj99x-kI","Mix Sauce Pasta | Sanjeev Kapoor Khazana","2019-02-03 11:30:02","59180","1034","Sanjeev Kapoor Khazana "
"kBitnHiDuDo","Pesara Pappu Charu Recipe - Authentic & Traditional Andhra Style Rasam | Healthy Moong Dal Rasam","2024-04-30 09:38:15","264148","1106","Hebbars Kitchen"
"kBjWYzpoCHU","Biscuit Corn Sev Puri","2012-06-15 07:44:14","5024","15","Sanjeev Kapoor Khazana "
"kbKwHj5OORI","burnt roasted capsicum garlic chutney recipe - village style chatni | burnt capsicum chutney","2021-08-18 12:53:45","373362","4614","Hebbars Kitchen"
"kbLswa3izfU","Quesadilla Chicken Burger | Sanjeev Kapoor Khazana","2018-12-14 11:30:03","9207","298","Sanjeev Kapoor Khazana "
"kbLVe1O0sPU","Dil Se Dil Tak | Valentines Day Special | Sanjeev Kapoor Khazana","2016-02-11 12:10:43","6852","46","Sanjeev Kapoor Khazana "
"kBnf8j6anYg","Spicy Prawn Salad | Sanjeev Kapoor Khazana","2015-08-29 05:30:01","37441","443","Sanjeev Kapoor Khazana "
"kBqmjch-_sE","Baked Carrot Chips | Sanjeev Kapoor Khazana","2018-01-14 05:30:01","14211","245","Sanjeev Kapoor Khazana "
"KbTeviQ3TXA","Cafe Style Recipe Of Thick Blackberry Beetroot Smoothie | बीटरूट ब्लॅकबेरी स्मूदी | Sanjeev Kapoor","2021-02-27 14:30:03","9697","383","Sanjeev Kapoor Khazana "
"KBuIYWRO-sM","Mushroom Garlic Coriander | Sanjeev Kapoor Khazana","2015-09-30 08:30:01","45685","786","Sanjeev Kapoor Khazana "
"KBW_pyt1-34","Soya Burger | सोया बर्गर | Protein Burger | Veg Burger at Home | Sanjeev Kapoor Khazana","2024-12-02 15:30:08","11576","495","Sanjeev Kapoor Khazana "
"kBW0PZ01mBQ","Chatpati Soyabean Sabzi","2012-12-11 08:14:36","1500493","3783","Sanjeev Kapoor Khazana "
"KBWh1V_94HU","Dhansak Croquettes | Cooking Classy with Afraz | Sanjeev Kapoor Khazana","2016-12-13 14:32:34","9340","141","Sanjeev Kapoor Khazana "
"kBwZdxH3mqM","Cheap Food In Dubai | Maine Koshish Ki 😂  | Veggie Paaji","2021-01-19 09:44:24","335957","16106","Veggie Paaji"
"KbZ6f7ZBXkc","Paneer Kulcha | Sanjeev Kapoor Khazana","2015-03-10 09:30:49","130517","657","Sanjeev Kapoor Khazana "
"KBzea42dlwg","Gulab Jamun Cupcakes with Buttercream Frosting | Indian Desserts | Sanjeev Kapoor Khazana","2015-06-15 11:30:00","13601","137","Sanjeev Kapoor Khazana "
"KC73uZtEw0E","Dahi Bhalle | Cooksmart | Sanjeev Kapoor Khazana","2017-04-24 14:30:00","1830819","23758","Sanjeev Kapoor Khazana "
"kC7xchRKWSc","Gobhi Angar | Cooksmart | Sanjeev Kapoor Khazana","2017-05-31 11:30:02","123313","1945","Sanjeev Kapoor Khazana "
"KcA155u1DnA","bitter gourd curry recipe | karela sabzi | करेले की रसेदार सब्‍जी | kakarakaya curry","2018-12-26 11:48:02","447916","5254","Hebbars Kitchen"
"kcaVn_E7Htg","Lettuce Bolognaise | Cooksmart | Sanjeev Kapoor Khazana","2018-06-15 11:30:01","5458","132","Sanjeev Kapoor Khazana "
"KCC1WaI0z98","लहसुन हरी मिर्च अदरक का सबसे आसान अचार | Green chilli Garlic and Ginger Pickle | KabitasKitchen","2020-12-01 12:24:57","5223141","66389","Kabita's Kitchen"
"kcGPtD0QDNY","Chilli Cheese Chicken Roll | Sanjeev Kapoor Khazana","2019-02-24 08:30:02","21534","828","Sanjeev Kapoor Khazana "
"kcHFL5XBAWg","Biryani in an instant With Chef Neena Murdeshwar","2011-08-24 07:16:53","136820","137","Sanjeev Kapoor Khazana "
"kCkh11sPZMY","Chokha | बिहार की फेमस डिश लिट्टी चोखा | Bihar Special | Sanjeev Kapoor Khazana","2023-10-16 13:30:17","22775","322","Sanjeev Kapoor Khazana "
"KCkjqWWYkMY","कढ़ाई मे आटे से आजतक के सबसे स्वदिष्ट और हेल्दी खस्ता बिस्किट-नयीट्रिक| Perfect Atta Biscuits Recipe","2023-06-08 07:36:21","3977800","44380","CookwithParul"
"kCLgtotU9g8","बिना बिगड़े कढ़ाई में बेकरी जैसा सबसे आसन फ्रूट केक| Fruit Cake Christmas Special | NO RUM Plum Cake","2022-12-19 07:33:40","197856","4906","CookwithParul"
"kCloVgmrARw","टमाटर की ऐसी चटपटी खट्टीमीठी चटनी लंच डिनर का स्वाद 100गुना बढ़ादे महीनो खाओ| Desi Tamatar ki Chutney","2022-02-02 08:36:18","3505629","44179","CookwithParul"
"kCMjB4K-Sr4","Dadar Hindmata Mumbai Street Food | Veggie Paaji","2023-09-10 07:00:05","1148641","18836","Veggie Paaji"
"kCOKY1xBxBg","Vatta Part 2 - Food Veda by Dr Partap Chauhan and Chef Sanjeev Kapoor","2017-03-08 14:30:01","5226","75","Sanjeev Kapoor Khazana "
"kcpUm6hD9F4","Karwari Surmai Curry | Sanjeev Kapoor Khazana","2020-08-07 05:30:01","34207","632","Sanjeev Kapoor Khazana "
"KCq_eUrHwPE","Lasooni Dhania Paneer | लहसुनी धनिया पनीर | Paneer Recipes | Sanjeev Kapoor Khazana","2024-10-20 05:30:07","54985","1503","Sanjeev Kapoor Khazana "
"KCqnA6qn2gE","Banana Biscuits | Sanjeev Kapoor Khazana","2014-11-14 11:42:04","7051","67","Sanjeev Kapoor Khazana "
"kcRCNOzvpwg","Chevti Dal | चेवती दाल | Gujarati Mixed Dal | Dal Recipes | Sanjeev Kapoor Khazana","2022-11-09 08:30:14","24191","465","Sanjeev Kapoor Khazana "
"kCsQljix8l8","Goli Bhaje | Sanjeev Kapoor Khazana","2015-01-20 07:53:19","93717","383","Sanjeev Kapoor Khazana "
"KCX1vAQ3Msc","Paan Mukhwas | Sanjeev Kapoor Khazana","2015-11-04 08:30:00","583053","4703","Sanjeev Kapoor Khazana "
"KcXBGvu0Rsc","Who said staying Hydrated has to be boring?😉 Stay Tuned!!","2025-05-18 15:29:09","20629","235","Sanjeev Kapoor Khazana "
"KcXhD7vAYmo","easy ukadiche modak - 2 ways | ganesh chaturthi modak banane ki vidhi | गणेश चतुर्थी मोदक रेसिपी","2020-08-17 12:13:01","5272773","65160","Hebbars Kitchen"
"kczTZiwmOp0","Green Gazpacho | Cooking with California Walnuts | Sanjeev Kapoor Khazana","2018-01-26 11:30:00","5468","105","Sanjeev Kapoor Khazana "
"kd_TssQ8AQI","Spinach and Cheese Fritters | Sanjeev Kapoor Khazana","2015-09-09 14:30:01","314487","4762","Sanjeev Kapoor Khazana "
"kd0Bx9Vn77w","Namkeen Chivda Recipe-Crispy Poha Chivda-Salty n Crispy Flattened Rice-Quick and Easy evening Snacks","2015-06-30 04:52:57","868854","7327","Kabita's Kitchen"
"KD1qpFa88Q4","Chicken Meatball Skewers | Sanjeev Kapoor Khazana","2015-11-11 08:43:08","5244","67","Sanjeev Kapoor Khazana "
"kdI05wNDNZs","Mango Smoothie - Recipe By Master Chef Sanjeev Kapoor","2009-10-06 12:02:16","312814","626","Sanjeev Kapoor Khazana "
"kDIxB537_2w","veg malai sandwich recipe | वेज मलाई सैंडविच रेसिपी | bread malai sandwich | veg cream sandwich","2020-05-19 11:00:28","727399","12440","Hebbars Kitchen"
"KdKNMI2x57g","Litti Chokha in Cooker | यूपी बिहार की फेमस लिट्टी चोखा कुकर में चटनी के साथ | Simple Cooking Ep - 6","2025-06-07 09:21:08","44021","1248","Kabita's Kitchen"
"kdmSYej-nWQ","Dabeli | दाबेली | Kutchi Dabeli | कच्छी दाबेली | Family Food Tales | Sanjeev Kapoor Khazana","2024-04-19 11:30:20","16626","457","Sanjeev Kapoor Khazana "
"KDOf_H11wJc","Perfect Mug Cake Recipe अब सूजी से बनाये 2मिनट वाली मग केक चाय वाले कप में बिना अंडा Mug Cake Recipe","2019-12-28 08:22:41","1100315","29186","CookwithParul"
"kdpAl0tC_Q8","सच में सिर्फ5 Min में गैस पर अहमदाबाद का सबसे फेमस सैंडविच-फेल है बाकि सारे सैंडविच Ghughra Sandwich","2021-09-11 08:39:54","4412267","44936","CookwithParul"
"kDScMe4Bk18","Cooking Classy With Chef Afraz | Coming Soon | Sanjeev Kapoor Khazana","2016-08-17 14:30:01","10114","93","Sanjeev Kapoor Khazana "
"KdvIa5_yIho","Dilli ki Sardi Ep 02 with Veggiepaaji | Paranthe Wali Gali, Jung Bahadur Kachori & More","2019-11-24 09:24:02","512313","12015","Veggie Paaji"
"kDvwyPh5fNQ","Egg cheese Sandwich Recipe | Delicious Egg Sandwich | Sandwich Recipe | Sandwich Recipe by Kabita","2024-02-29 10:49:03","124326","2522","Kabita's Kitchen"
"KdYtSEWknL8","Bonda Recipe in Tamil | Onion Bonda Recipe in Tamil | Snack Recipes in Tamil","2017-05-03 05:32:25","1163006","7240","Madras Samayal"
"KDzcFC8pvxU","ऐसे करे पंखे साफ़-सबसे आसान और फ़ास्ट तरीका-How to Clean Dusty Ceiling Fan With DIY Paste","2017-09-15 06:30:02","811402","6007","CookwithParul"
"kE-Da4DZw6s","Sharabi Chicken Tikka | Sanjeev Kapoor Khazana","2019-01-19 11:30:01","28657","810","Sanjeev Kapoor Khazana "
"Ke14z2Y-MXg","न चीनी चाशनी न मावा 3चीज़ो से 1किलो दानेदार बर्फी कम घी में | Gud Besan Ki Barfi Recipe | Besan Barfi","2023-01-25 08:44:23","282401","5559","CookwithParul"
"kE1nWZ21E0Q","Wheat Grass Punch | Grow To Eat | Chef Shalaka | Sanjeev Kapoor Khazana","2019-03-17 11:30:00","18224","374","Sanjeev Kapoor Khazana "
"ke7cQoX0bZM","Baingan Aloo Sukhi Sabzi | Tiffin Treats by Roopa Nabar | Sanjeev Kapoor Khazana","2016-07-03 14:30:00","275785","2706","Sanjeev Kapoor Khazana "
"Ke8-vRSjMaI","बिहारी मालपुआ  |  Bihari Malpua | Sanjeev Kapoor Khazana","2021-11-06 08:30:02","50625","925","Sanjeev Kapoor Khazana "
"KeaSBTpWtW8","Paneer Stuffed Taco style Chapathi with Instant Paneer Recipe in Tamil","2024-10-02 05:30:13","273233","4817","Madras Samayal"
"KEgXystmQ2g","Today on #MoongkiPathshala: Back to basics! Learn how to cook moong dal like a pro. | #sanjeevkapoor","2025-05-04 04:30:23","13373","342","Sanjeev Kapoor Khazana "
"KehYpqc1NTw","एकदम सही माप से पहली बार में परफेक्ट सूजी का हलवा कैसे बनाये | Sooji halwa Recipe | Kabitaskitchen","2023-10-21 08:53:41","809295","9088","Kabita's Kitchen"
"kEIFn0A5trA","Onion Samosa Recipe in Tamil | Tea Kadai Samosa Recipe in Tamil | Vengaya Samosa","2020-07-17 05:35:48","2052240","28494","Madras Samayal"
"kejL2ERhGuA","Goan Chicken Coconut Curry | Goan Recipes | Sanjeev Kapoor Khazana","2015-07-16 13:10:06","102369","568","Sanjeev Kapoor Khazana "
"kEJys8GzTAM","Egg Pattice","2011-01-12 07:01:23","269378","1013","Sanjeev Kapoor Khazana "
"KEkIJ6xk3xg","Sambhar | Chef Anupa","2010-06-10 04:53:32","179958","99","Sanjeev Kapoor Khazana "
"kEKkkYVbfjc","Biggest Sandwich 1 Kg in Mumbai Street Food | Veggie Paaji","2022-02-20 12:10:11","1210866","36472","Veggie Paaji"
"KeMLgOAgWsg","Aaj hi enjoy karo yeh delicious 'Kamal Kakdi Ke Kofte' and taste its yummy flavors!! 😋😋😋","2024-03-11 09:30:06","88378","1761","Sanjeev Kapoor Khazana "
"KEo4JuuKIBg","Shevalachi Bhaji | शेवळाची भाजी | Dragon Stalk Yam Recipe | Sanjeev Kapoor Khazana","2022-06-16 11:30:04","19921","299","Sanjeev Kapoor Khazana "
"kEsyEmf1U_4","पनीर की सब्जी बनाने का ये नया टेस्टी तरीका देखआप सारे पुराने तरीके भूल जएंगे| LAHORI Paneer Ki Sabji","2025-02-17 08:56:18","182690","4274","CookwithParul"
"kEtbYrcENzE","Dahi Sandwich Recipe | Curd Sandwich | Yogurt Veg Sandwich/Quick Sandwich Recipe by Cook with Parul","2017-04-09 03:55:34","6564","112","CookwithParul"
"KEUHhOauJDY","moong dal vada recipe | moong dal pakoda | how to make mung dal vada recipe","2017-12-23 11:12:15","616179","6087","Hebbars Kitchen"
"kEuri5dURAA","Avocado Sandwich | Tiffin Treats by Roopa Nabar | Sanjeev Kapoor Khazana","2016-07-09 14:30:01","14526","166","Sanjeev Kapoor Khazana "
"keYtrQy1OVM","Burnt Garlic Vegetable Fried Rice | Recipes Under 15 Minutes | Chef Jaaie | Sanjeev Kapoor Khazana","2017-08-08 14:30:02","639040","8730","Sanjeev Kapoor Khazana "
"kEyZBUut9fY","छोले टिक्की बर्गर | Chole Tikki Burger  | Sanjeev Kapoor Khazana","2020-09-06 11:30:03","40693","1123","Sanjeev Kapoor Khazana "
"KF_vSUl7UyA","Matar Pulao Recipe - Tips & Tricks to Make Non Sticky Pulao | Peas Pulao - Best Lunch Box Recipe","2024-10-17 09:33:36","369228","1118","Hebbars Kitchen"
"kF-mMQWYqI8","Garlic Croutons | गार्लिक क्रूटॉन्स | Leftover Bread Recipe | Sanjeev Kapoor Khazana","2024-10-26 05:30:31","5076","200","Sanjeev Kapoor Khazana "
"kF2FhL9fq8U","Khataknak Bun Tikki Burger in Chandigarh | 9X Snancks Panchkula | Veggie Paaji #streetfood","2024-09-18 06:54:12","111474","7986","Veggie Paaji"
"kF6-AO7a3pc","Steamed Egg Katori","2013-05-06 12:52:32","10144","82","Sanjeev Kapoor Khazana "
"kf6mQBejvYM","एकदम गाँव जैसा सत्तू का पराठा और भूनि हुई टमाटर की चटनी | Sattu Paratha and Roasted Tomato Chutney","2024-05-25 08:12:00","119951","1949","Kabita's Kitchen"
"KF8X6t9rT3o","Rava Laddu in Tamil","2016-01-28 02:16:30","1290293","12281","Madras Samayal"
"kFbDPrnMzDY","Nutritious Idiappam | Kanchan Ranade | Shravan Mahotsav | Sanjeev Kapoor Khazana","2021-11-10 05:30:05","4617","155","Sanjeev Kapoor Khazana "
"KFbNL_0bEyo","पुदीना खाखरा | Pudina Khakra  | Sanjeev Kapoor Khazana","2020-12-12 11:30:03","11081","249","Sanjeev Kapoor Khazana "
"kfBtBja_R24","mix dal vada recipe | मिक्स दाल वडा | dalwada recipe | parippu vada recipe","2019-04-18 11:29:42","411865","5867","Hebbars Kitchen"
"kFfCETy5t-Q","गारंटी !अब कभी नहीं होगी गलती डोसा बेटर बनाने का आजतक का सबसे सही तरीका| Original Dosa Batter Recipe","2023-10-10 08:04:03","1983746","21813","CookwithParul"
"kfFdpJ54wss","Fish Fry Recipe-Surmai Fish Fry-Maharashtrian fish fry-Easy Fish Fry-Fish Recipe Indian Style","2016-06-12 17:13:35","2405185","31993","Kabita's Kitchen"
"kfhBSNRZzjw","Pav Bhaji Quesadillas | Unique Recipes | Sanjeev Kapoor Khazana","2014-12-17 12:56:44","6245","61","Sanjeev Kapoor Khazana "
"kfLPflBsvp8","मिक्स वेजिटेबल ढोकला | Mix Vegetable Dhokla | Sanjeev Kapoor Khazana","2020-11-28 11:30:02","31526","641","Sanjeev Kapoor Khazana "
"Kfmza5vZtro","Pasta In Cheese Sauce | Family Food Tales with Mrs Alyona Kapoor | Sanjeev Kapoor Khazana","2018-04-29 14:30:00","266902","2259","Sanjeev Kapoor Khazana "
"Kfpp2dZa4Go","Chia Pudding  2 Ways - Loose Weight in Just 7 Days | Healthy Overnight Chia Seeds Pudding","2024-07-01 08:53:27","269844","1792","Hebbars Kitchen"
"kftdgro-Wc0","मूँग दाल की मसाला पूरी जो बिना सब्ज़ी के भी मज़ेदार लगती है | moong dal masala poori by Kabita","2024-03-11 07:23:36","639058","24041","Kabita's Kitchen"
"kFv6C6BljxE","Green Moong Beetroot Tikki | Grow To Eat | Chef Shalaka | Sanjeev Kapoor Khazana","2019-03-10 14:30:00","14666","280","Sanjeev Kapoor Khazana "
"KFvjLWGGpIo","Delhi Protest Wala Dosa | Street Food vs Restaurant | Connaught Place Food","2019-12-22 06:30:00","263028","7610","Veggie Paaji"
"kfvXn1RMRpY","veg momos recipe | momos ki recipe | वेज मोमोज रेसिपी | momos banane ki recipe","2019-01-04 12:10:18","23046359","254722","Hebbars Kitchen"
"kfZ5cfPskyk","Poached Fish in Basil Sauce | Sanjeev Kapoor Khazana","2013-08-14 10:27:31","8146","99","Sanjeev Kapoor Khazana "
"KFzkJFlcKwg","Sandwich Face","2009-11-20 08:30:32","9127","5","Sanjeev Kapoor Khazana "
"KG94mQeyTJQ","Brown Rice Pulao | ब्राउन राइस पुलाव | Rice Recipes | Sanjeev Kapoor Khazana","2024-10-15 15:30:07","35953","814","Sanjeev Kapoor Khazana "
"KGBFYl_lqPY","Cheesy Jalapeno Garlic Bread | Sanjeev Kapoor Khazana","2018-02-03 05:30:00","11705","230","Sanjeev Kapoor Khazana "
"kgBmFL88X2M","Thandai | Holi Special Recipe | Sanjeev Kapoor Khazana","2017-03-07 10:34:59","990830","13012","Sanjeev Kapoor Khazana "
"KgD6wVwap98","Strawberry and Banana Smoothie","2011-03-17 06:41:36","13861","47","Sanjeev Kapoor Khazana "
"KGD9QavfBj0","Rainbow Cake | Sanjeev Kapoor Khazana","2015-12-10 05:54:33","76080","683","Sanjeev Kapoor Khazana "
"KGE2NStttZE","सूजी से बनाये झटपट दही वड़ा चाट और दही वड़ा | Dahi Vada Chaat | Dahi Vada Recipe | Kabitaskitchen","2022-03-17 07:09:19","421997","9206","Kabita's Kitchen"
"kGH0kXlLXic","Mutton Rassa | Cooking With Archana | Sanjeev Kapoor Khazana","2017-05-12 14:30:00","15117","172","Sanjeev Kapoor Khazana "
"kGLiUb_Vvdw","Vanilla Cookies","2013-04-08 12:42:38","86752","539","Sanjeev Kapoor Khazana "
"kGMKs4EhjN4","Corn Korma Sev Puri | Cooksmart | Sanjeev Kapoor Khazana","2017-06-12 11:30:00","13586","221","Sanjeev Kapoor Khazana "
"KGmq3hhOpio","Cheese Burst Pizza | Sanjeev Kapoor Khazana","2016-03-10 05:30:01","117897","1013","Sanjeev Kapoor Khazana "
"KGMxla-Hm8U","पी एंड पोटेटो सूप | Pea and Potato Soup | Food 4 Toddlers | Sanjeev Kapoor Khazana","2020-02-23 05:30:01","5908","135","Sanjeev Kapoor Khazana "
"kGMy-lihrtc","Grilled Chicken with Marinated Vegetables  | Sanjeev Kapoor Khazana","2013-07-30 13:15:47","204087","1875","Sanjeev Kapoor Khazana "
"kgNWGersQvg","Karuveppilai Sadam | करूवेपिल्लाई सादम | Curry Leaves Rice | Sanjeev Kapoor Khazana","2022-04-14 08:30:13","16152","536","Sanjeev Kapoor Khazana "
"kGr_4Zmn_tY","Ghee Rice | Sanjeev Kapoor Khazana","2018-03-13 08:30:00","796108","5698","Sanjeev Kapoor Khazana "
"KGsVXKr67vg","Raw Mango Salad | Summer Special | Sanjeev Kapoor Khazana","2014-05-17 12:45:48","28549","164","Sanjeev Kapoor Khazana "
"kgtdAAAfIMo","Mukhwas Recipe - Homemade Mouth Freshener & Digestive Aid | Healthy & Flavored 7 Seeds Mukhwas","2024-06-27 10:54:03","162758","2273","Hebbars Kitchen"
"kgTNycEWiO0","Happy Mother's Day, Mumma!😇You are my greatest source of strength, and I'll never outgrow your ❤️","2024-05-12 04:30:15","295232","8237","Sanjeev Kapoor Khazana "
"KGWgJMa2_jQ","Potato Au Gratin | French Cuisine | Sanjeev Kapoor Khazana","2015-07-31 14:59:13","89543","1426","Sanjeev Kapoor Khazana "
"KH0bpFJgpM4","Moong Dal Puri","2013-01-08 07:16:34","104627","547","Sanjeev Kapoor Khazana "
"kh14-L1B4Ds","Refreshing Summer Drinks | 2 min गर्मियों का फ्रेश ड्रिंक स्वाद ऐसा की पीते रह जाओगे | Summer Drink","2019-04-04 08:20:16","62483","1668","CookwithParul"
"kh83wNcXYTs","New Unique Way to Make Stuffed Baby Karela Fry with Skin - Bitter less | Baby Bitter Gourd Fry Sabji","2022-06-17 08:08:41","413407","3425","Hebbars Kitchen"
